dataset_fold_id,dataset_name,target_type,alg_name,hparam_source,trial_number,alg_hparam_id,time__train,Log Loss__train,AUC__train,Accuracy__train,F1__train,time__val,Log Loss__val,AUC__val,Accuracy__val,F1__val,time__test,Log Loss__test,AUC__test,Accuracy__test,F1__test,time__train-eval
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,XGBoost,random_9_s0,9,XGBoost__seed_0__trial_9,6.078356932999895,0.6558628278658829,0.9702153469042056,0.78,0.7797113202145465,2.486295850000033,0.692164455562222,0.9680555555555557,0.82,0.8213675213675213,2.4970215959999678,0.7908882603333101,0.9590000000000001,0.7,0.6920259740259741,2.2391799280001123
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,default,0,rtdl_FTTransformer__seed_0__trial_0,19.125144181000003,1.6669011299732666,0.9208792562445594,0.7525,0.7512634752823912,0.12643423399999776,1.0275690981628545,0.9663765432098766,0.84,0.8471861471861472,0.1526474929999999,2.177817176277336,0.8908395061728396,0.66,0.6565384615384616,0.12451072800000063
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_1_s0,1,rtdl_FTTransformer__seed_0__trial_1,11.61478811699999,1.2381550457599335,0.9278433236465963,0.74,0.7388348715079966,0.15987831000001052,1.0540813319215037,0.9169444444444447,0.82,0.8208119658119658,0.15630305900000963,1.5084715237767161,0.9130185185185186,0.68,0.6651168831168832,0.1587650310000015
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_10_s0,10,rtdl_FTTransformer__seed_0__trial_10,11.58169545099986,2.633038239968207,0.8877029017391989,0.6675,0.6429491243603994,0.1402776059999269,2.2360678407866343,0.9297592592592592,0.74,0.7114285714285714,0.1457885970000916,2.813083047507482,0.88770987654321,0.62,0.5844660894660895,0.12156615000003512
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_11_s0,11,rtdl_FTTransformer__seed_0__trial_11,22.61271577699995,1.2924851947738454,0.9354959918542856,0.78,0.7797002051218663,0.15846587800001544,1.1233329036141457,0.952567901234568,0.8,0.7991452991452991,0.156318858999839,1.427275177322344,0.9366882716049384,0.76,0.7516580086580086,0.12608075200000712
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_12_s0,12,rtdl_FTTransformer__seed_0__trial_12,17.803673423999953,1.4296859861732645,0.9214193815980962,0.7275,0.7018071618783821,0.1507647610001186,1.393213671695861,0.9424074074074075,0.74,0.715578898225957,0.1521341829998164,1.5523279790172444,0.9239228395061728,0.68,0.6519230769230768,0.1468146560000605
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_13_s0,13,rtdl_FTTransformer__seed_0__trial_13,8.990965151999717,2.688964783146519,0.8623027284643303,0.565,0.4964724180146907,0.1454124659999252,2.530725271426011,0.8611111111111112,0.6,0.5296392496392497,0.1643879029998061,2.699001599614341,0.8706172839506174,0.56,0.47672438672438666,0.1524622269998872
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_14_s0,14,rtdl_FTTransformer__seed_0__trial_14,11.467288506999921,1.8084235549073098,0.9306165359377802,0.6975,0.6691339045139373,0.15442058999997244,1.5516810179532654,0.9568703703703703,0.74,0.7125396825396826,0.1546405290000621,1.9366278826055012,0.9230401234567901,0.64,0.6110594405594405,0.14830162999987806
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_15_s0,15,rtdl_FTTransformer__seed_0__trial_15,13.071325387999877,3.4392522456911236,0.8435845413465006,0.4875,0.3945146660489275,0.15396315699990737,3.0436001458440973,0.8843703703703704,0.5,0.40601010101010104,0.1514946039997085,2.9311315663024415,0.8932962962962964,0.56,0.44328776486671223,0.1453994230000717
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_2_s0,2,rtdl_FTTransformer__seed_0__trial_2,8.976637380999989,1.3873752491655358,0.9122502270284477,0.715,0.6929280569033027,0.13030205400002615,1.2751396785919598,0.9374444444444445,0.74,0.7150233426704014,0.15781283399996937,1.3282837784850563,0.9291666666666667,0.74,0.7057058823529411,0.10548812899997984
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_3_s0,3,rtdl_FTTransformer__seed_0__trial_3,17.45912062499997,1.4938451085704696,0.9358528389237029,0.7675,0.766521898337684,0.15307016700000986,1.1033856058082374,0.9676851851851852,0.84,0.8435897435897437,0.12036257800002659,1.7739437201588533,0.9412716049382713,0.7,0.6816416916416915,0.1557225340000059
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_4_s0,4,rtdl_FTTransformer__seed_0__trial_4,26.493473904000098,4.183598286771751,0.7607258891694182,0.345,0.2195851706711856,0.1590851759999623,4.168526607107082,0.7939259259259259,0.34,0.21456969696969697,0.15474335500005054,3.5826497597706304,0.8222962962962964,0.4,0.2677107279693487,0.14832965300001888
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_5_s0,5,rtdl_FTTransformer__seed_0__trial_5,15.125688601000093,1.1266248419717215,0.940706472043072,0.76,0.761787585270352,0.14916190399992502,0.9066715306208579,0.9609938271604939,0.82,0.8225901875901874,0.15382814800000233,1.2491342068984264,0.9368950617283952,0.74,0.7343073593073594,0.1486820520000265
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_6_s0,6,rtdl_FTTransformer__seed_0__trial_6,9.882417466999982,3.040534454566361,0.8366889778096596,0.5075,0.3993761330946224,0.15063102700003128,2.580690535348564,0.8625555555555556,0.52,0.40361281992860937,0.1540243570000257,3.266355487105558,0.8372129629629631,0.54,0.4369089244089244,0.16243367699996725
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_7_s0,7,rtdl_FTTransformer__seed_0__trial_7,22.159354592,1.068346644511575,0.9456114686726302,0.78,0.7824796179278999,0.12696252199998526,0.9858997621707395,0.9512222222222222,0.8,0.8019841269841269,0.12612280999996983,1.1641690139912726,0.954351851851852,0.76,0.7545151515151517,0.12848155300002873
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_8_s0,8,rtdl_FTTransformer__seed_0__trial_8,7.670012156999974,2.2046738702028335,0.8865086490749375,0.515,0.4385366279343392,0.1552858689999539,1.5805055208166914,0.9469814814814815,0.6,0.5142063492063492,0.15518100099984622,2.031927706739106,0.8901481481481481,0.62,0.5211904761904761,0.15217151999991074
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_FTTransformer,random_9_s0,9,rtdl_FTTransformer__seed_0__trial_9,21.39996224599986,0.9945606383379447,0.946035094608294,0.775,0.7750057727610756,0.16246868000007453,0.8446290160912546,0.9503209876543212,0.82,0.8242063492063493,0.12002708900013204,1.177436015386119,0.9392469135802468,0.74,0.7321048951048951,0.15407634199982567
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,default,0,rtdl_ResNet__seed_0__trial_0,9.843137553000002,1.1177196398017148,0.9449949041307254,0.7775,0.7784857341171079,0.11816859700000037,0.9966826151037718,0.9565740740740742,0.8,0.8019841269841269,0.12363924299999951,1.27063087829388,0.9305432098765434,0.74,0.7346503496503496,0.142856965
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_1_s0,1,rtdl_ResNet__seed_0__trial_1,14.390660626999988,1.2560751899681115,0.9383911120446106,0.7725,0.7705129202220732,0.13502817100001607,0.9894509587564226,0.9604814814814816,0.82,0.8197513597513597,0.13822444100000553,1.4515650441359458,0.9364629629629629,0.72,0.7077022977022978,0.13408918199999675
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_10_s0,10,rtdl_ResNet__seed_0__trial_10,6.976063970000041,1.5704706765191727,0.9327321398445864,0.77,0.7695059006708515,0.14560081100012212,1.4085088678968214,0.9447098765432099,0.78,0.7785497835497835,0.14100271799998154,1.775119916377734,0.9211697530864197,0.76,0.7535194805194806,0.13780308599984892
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_11_s0,11,rtdl_ResNet__seed_0__trial_11,21.095736667999972,1.0237298325462683,0.9452672597166889,0.7775,0.7785962380180333,0.14660308099996655,0.9026485664947481,0.9585493827160494,0.8,0.8019841269841269,0.13799006299996108,1.114181700295854,0.9322654320987654,0.74,0.7346503496503496,0.13607178300003397
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_12_s0,12,rtdl_ResNet__seed_0__trial_12,22.720046738000065,1.008977974283466,0.9468244614086178,0.7775,0.7787001189564323,0.13481114899991553,0.956871546739475,0.9513641975308643,0.8,0.8019841269841269,0.13696802399999797,1.0948630863946314,0.9375864197530865,0.74,0.7346503496503496,0.14051491599980181
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_13_s0,13,rtdl_ResNet__seed_0__trial_13,5.876495255999998,1.2490871795470744,0.9460881548065929,0.77,0.7681917848427282,0.13581671999963874,1.0736212937225484,0.9589876543209876,0.82,0.8197513597513597,0.1393333219998567,1.4955788486521473,0.9311358024691359,0.68,0.6651568431568431,0.11570333400004529
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_14_s0,14,rtdl_ResNet__seed_0__trial_14,12.573607682999864,1.249710545201693,0.9396108719024391,0.78,0.7813495811160813,0.12292431400010173,1.0415395735932447,0.9576851851851852,0.84,0.8435897435897437,0.11218194399998538,1.4437062585625224,0.9352283950617282,0.74,0.730112554112554,0.11303244200007612
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_15_s0,15,rtdl_ResNet__seed_0__trial_15,5.842814398999963,1.6260749433715256,0.9345490503653726,0.7425,0.742405222419782,0.14068600399969,1.3122422249678245,0.9483333333333335,0.78,0.7809584859584859,0.13700101599988557,1.771121823784389,0.9314444444444443,0.72,0.7188461538461539,0.1388873859996238
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_16_s0,16,rtdl_ResNet__seed_0__trial_16,22.513183179000407,1.0775934457522565,0.9448120555165038,0.775,0.7738443026798546,0.13908496100020784,0.998830921279266,0.9540123456790123,0.82,0.8213675213675213,0.13853540400032216,1.2308952106416304,0.9368641975308643,0.72,0.7077022977022978,0.1344340660002672
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_17_s0,17,rtdl_ResNet__seed_0__trial_17,18.74833456799979,1.1331086130113202,0.9480414090306671,0.78,0.7808005673707683,0.13688016500009326,1.0023965029222188,0.9636604938271606,0.82,0.8208119658119658,0.13515701100004662,1.2003698482246472,0.9350370370370369,0.74,0.730112554112554,0.12968209700011357
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_18_s0,18,rtdl_ResNet__seed_0__trial_18,13.01515086099971,1.565320445982453,0.9408096450711796,0.7675,0.7680319567193769,0.13665016999993895,1.4385600271880135,0.9438765432098767,0.8,0.797933177933178,0.13524782199965557,1.8900601968704478,0.9321759259259259,0.72,0.7092640692640693,0.1290531199997531
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_19_s0,19,rtdl_ResNet__seed_0__trial_19,22.012670358999912,0.9208357346106504,0.9472475819805987,0.77,0.772508110178357,0.14069346499991298,0.8067893195501175,0.9632716049382715,0.82,0.8242063492063493,0.1448107279998112,0.9852871217081884,0.9422530864197529,0.78,0.7762121212121212,0.1322267859995918
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_2_s0,2,rtdl_ResNet__seed_0__trial_2,23.55673913999999,1.4730094754478171,0.9451814718882718,0.78,0.7790180635651595,0.1380106270000283,1.3524510799131786,0.9450802469135804,0.82,0.8213675213675213,0.14317799799999875,1.6223435215345199,0.932293209876543,0.76,0.7489144189144189,0.13121416299998145
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_20_s0,20,rtdl_ResNet__seed_0__trial_20,11.8302001940001,1.3145466587741115,0.9400867309838963,0.77,0.7714631614269711,0.14411243199992896,1.0956497010644368,0.9615061728395062,0.8,0.8014285714285714,0.14080966899973646,1.5866145439206616,0.9179228395061726,0.76,0.7545151515151517,0.14749409899968668
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_21_s0,21,rtdl_ResNet__seed_0__trial_21,36.150606557,1.0156726441630903,0.9481686665283665,0.7825,0.7823160025299356,0.11722997500000076,0.9304292608435799,0.9588086419753086,0.82,0.8213675213675213,0.11117390500000113,1.1295994729184955,0.9332716049382715,0.72,0.7077022977022978,0.12253306900000638
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_22_s0,22,rtdl_ResNet__seed_0__trial_22,18.40666268999985,0.9961598463874037,0.9495200514529631,0.7725,0.7722884034092679,0.1425328149998677,0.9928405190655826,0.9600864197530865,0.8,0.8019841269841269,0.1228337340003236,0.964155931762151,0.9443827160493826,0.78,0.7732307692307693,0.1584904890000871
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_23_s0,23,rtdl_ResNet__seed_0__trial_23,13.105447230999971,1.3381286319050445,0.942516547868019,0.7775,0.7763094943315559,0.13264825700002802,1.2373789578416174,0.9504135802469136,0.8,0.7991452991452991,0.1411372190000293,1.444411683749078,0.9341790123456789,0.76,0.7489144189144189,0.1295562970000219
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_24_s0,24,rtdl_ResNet__seed_0__trial_24,12.592813296999793,2.3181756903724993,0.9345161372636778,0.7625,0.7621289233728945,0.12918249299991658,1.9821780616709221,0.9481666666666667,0.82,0.8213675213675213,0.13778543999978865,2.150635715567431,0.9417160493827159,0.74,0.726839826839827,0.13673574099993857
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_25_s0,25,rtdl_ResNet__seed_0__trial_25,7.111127363000037,1.679274209181944,0.9414621499645166,0.76,0.7609452037187103,0.13896343999999772,1.5179454274356565,0.9508641975308643,0.78,0.7797619047619048,0.13556473299996696,1.5881020175302125,0.9426604938271604,0.76,0.7367748917748917,0.14877080200000137
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_26_s0,26,rtdl_ResNet__seed_0__trial_26,13.889938014999643,1.0234493772027362,0.9449540222500201,0.7725,0.7700528719711847,0.11475147600003766,0.9491139456837184,0.9541172839506175,0.82,0.8213675213675213,0.12484783599984439,1.2129919266482698,0.9301604938271605,0.74,0.7243083583083583,0.11407843500001036
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_27_s0,27,rtdl_ResNet__seed_0__trial_27,16.81719029300001,1.1816447513780268,0.9420584209871469,0.7825,0.7824020497415468,0.13260383599998704,1.176787904224157,0.9479444444444444,0.82,0.8208119658119658,0.12069878700003756,1.248149104363772,0.9273086419753086,0.76,0.7489144189144189,0.11731932000003553
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_28_s0,28,rtdl_ResNet__seed_0__trial_28,8.16741694800021,1.4788720387140994,0.9353323649364891,0.765,0.7651111778191452,0.13918253700012428,1.1626984440114676,0.9426172839506173,0.82,0.8285353535353537,0.15066535400001158,1.6655757391698283,0.9201790123456789,0.72,0.7077022977022978,0.13684567399968728
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_29_s0,29,rtdl_ResNet__seed_0__trial_29,9.478903571999922,1.9481182955340648,0.936136986185068,0.765,0.7604667763529648,0.11022188000004007,1.1583279700439295,0.9715493827160494,0.84,0.8395493395493395,0.12563605800005462,2.652837469608013,0.9170185185185183,0.72,0.7073852813852813,0.12125137099997119
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_3_s0,3,rtdl_ResNet__seed_0__trial_3,9.10871032,1.1723951534576478,0.9411167581039283,0.7775,0.7753373156993437,0.1440421749999814,1.0963391826429398,0.9477777777777777,0.82,0.8213675213675213,0.1442161349999651,1.2573158553726995,0.9383858024691357,0.74,0.7302827172827172,0.14643507699997826
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_30_s0,30,rtdl_ResNet__seed_0__trial_30,7.761009016000116,1.292117385667041,0.9379224235575379,0.765,0.7621683649161051,0.13061007999976937,1.089391207115875,0.9459197530864197,0.84,0.8435897435897437,0.14148222900030305,1.5648807091373442,0.9169166666666667,0.72,0.7070962370962371,0.14313177099984387
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_31_s0,31,rtdl_ResNet__seed_0__trial_31,20.34320285199999,1.143895062764603,0.9473972468700819,0.7825,0.7820650742599703,0.10935150399996019,1.0684433578158374,0.9583950617283953,0.8,0.7991452991452991,0.13572070099996836,1.205580500913115,0.9382222222222224,0.72,0.7077022977022978,0.10664921600005073
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_32_s0,32,rtdl_ResNet__seed_0__trial_32,9.670261406000009,1.7988868072654551,0.9431038454258381,0.7675,0.7693536187112215,0.11882538300005763,1.2826474016928,0.9580123456790122,0.82,0.8225901875901874,0.14736375200027396,1.8680932449242764,0.9372438271604938,0.8,0.7982727272727271,0.14141402699988248
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_33_s0,33,rtdl_ResNet__seed_0__trial_33,17.850044959,1.1137919523241988,0.936131395418588,0.7775,0.7795019487770175,0.12744001600003685,1.0760135023176896,0.9380493827160494,0.8,0.8019841269841269,0.11299859199993989,1.2619102745698938,0.9244814814814818,0.78,0.7736666666666667,0.10821236800006773
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_34_s0,34,rtdl_ResNet__seed_0__trial_34,40.15826925199963,1.035641780100699,0.9459382732445198,0.7825,0.7840384328836997,0.11784817599982489,1.012699444655163,0.9518395061728395,0.8,0.8019841269841269,0.1593817120001404,1.0089558392696423,0.9395246913580245,0.74,0.7346503496503496,0.11460446100045374
openml__LED-display-domain-7digit__125921__fold_0,openml__LED-display-domain-7digit__125921,classification,rtdl_ResNet,random_35_s0,35,rtdl_ResNet__seed_0__trial_35,11.339468976000035,1.1460256497273487,0.9449953214392964,0.7775,0.7767650287852296,0.10250484799985315,1.0179403367586501,0.9534259259259261,0.82,0.8213675213675213,0.11416754299989407,1.2156701486306243,0.9389567901234568,0.72,0.7077022977022978,0.11864343899992491
